't' 'who' 'x' 'y'
0 87 9.895273960817152 -1.5167914381327008
0 108 -3.5858410123996696 -13.952427558565361
0 122 -5.723188394075404 -2.182429728962745
0 120 7.652362645854263 12.060286665199508
0 67 -8.594272568233741 11.669656730754308
0 31 -5.125403737384875 13.791885451267083
0 65 -0.45012416488530455 10.89876775735748
0 96 1.4536096869663921 -16.13110848149066
0 32 -4.886903730102759 -18.458310672052715
0 55 12.436260367056715 -3.4189295013482566
0 80 -11.757187221402985 7.086318205635589
0 134 4.203779152765017 -17.456146241263625
0 68 8.141235515089328 14.977104775269806
0 72 7.785753602734489 -2.654168478679324
0 42 -3.6456703934731998 -7.436307253184109
0 22 -7.734706299978864 -3.754486978727498
0 105 3.353380506646346 -11.157725321604454
0 86 6.237051039837786 -0.11646420322895301
0 45 -11.55072900212053 -14.862358839170238
0 83 -3.6185165094777023 6.961963826094449
0 60 10.670842724070443 -3.032932986274108
0 102 -3.0100912400268407 -16.079343473544647
0 106 -6.488732183735991 -15.431114930700602
0 78 -12.25212709134691 3.5910559837628355
0 101 -0.7629998013337358 -4.529777009444579
0 36 -6.848424971452345 15.523864437135368
0 116 -8.96095099593432 -7.011959185157367
0 3 -9.275625677215823 -17.37445433197808
0 91 -3.539313553582928 -6.132506837195601
0 121 1.4204000912536174 -2.5894388338511596
0 127 -10.156481861267281 -5.189580029527758
0 109 -3.9944399428909834 -11.55713064896935
0 76 -2.714453735726631 9.00830413069074
0 74 -12.26816777699943 0.5370203879587017
0 89 1.578000777831272 11.01600809004017
0 38 2.269608517751565 15.63864392998104
0 82 6.605846031189632 18.276917357722397
0 34 -10.837109177291236 10.065948662377181
0 71 3.1463844886106784 13.172652107941792
0 66 -3.0926635533981313 2.656628441003409
0 124 5.471509495776962 -0.45822397065454146
0 21 -7.356053789073718 15.589014929700232
0 28 -2.9919419035192805 5.75434396353351
0 7 2.6123805024412396 -0.9182190015402184
0 138 10.328903078357524 -13.510857701144483
0 39 0.33496571184741974 -16.55755092373887
0 10 4.572813675156248 2.5008434943658373
0 81 -2.776588519030293 10.849851589323961
0 117 2.8281101547994267 9.64055407143209
0 0 6.328864890698305 -15.794387167965994
0 126 -0.04071080842921815 -14.48474023324305
0 52 -4.590503617424399 -6.1790000419747795
0 29 -11.995158493744285 -1.4362741338941925
0 130 2.34063193475474 -6.540116588192528
0 12 -6.358429548669012 0.6209143422030017
0 119 11.701629122990242 -4.221921435336448
0 61 9.67817795182713 -6.7500082350461135
0 17 7.288388094936775 2.5559962903028235
0 136 12.425413518894402 17.65169905805173
0 137 -4.863422913332314 -4.5532672926341435
0 19 9.684208984180673 15.754919770168332
0 125 5.172087684362005 -3.7885041938668285
0 132 -5.787428757604335 -10.648349691049894
0 30 -0.5495195130505244 9.370121201925258
0 46 -11.077727669414465 18.3957241343245
0 110 6.958943313878938 -3.95687567169947
0 112 4.964561434499438 1.4247614093759542
0 59 9.867857166347264 -18.172001684109446
0 6 -0.3033173178305073 5.861451438599681
0 62 -10.903044647800318 -6.2596305956092815
0 77 -5.551101024305018 12.036887759927787
0 98 -6.67050086464786 8.729061758171397
0 4 2.0961952614180395 8.206311096372035
0 131 -4.397623882325659 1.0754624415639662
0 84 10.788376064526542 -4.641093729621467
0 18 -0.11261758455204768 -1.705749433823648
0 128 -8.204691212960697 7.883528183371552
0 103 -3.011851967553699 11.71681426426231
0 33 -8.521907991845875 13.393945775562864
0 63 -12.23430155861005 -15.349084409105323
0 9 -2.427311441881775 -13.62418662600568
0 24 5.044583489034103 17.060576920127566
0 111 3.7970824294707697 14.195698695942617
0 58 -10.857476406284698 -16.83859278742468
0 69 0.5661860228784139 -7.716663446422816
0 50 8.351153592540452 -10.439802054084673
0 49 -5.36310613691389 17.698389645466257
0 97 -7.077868056691204 14.08807455228771
0 15 1.4746517584692378 11.878040733714684
0 25 10.533091018838675 -11.351533047370953
0 54 7.3320949279585275 10.35182564535
0 135 7.760044420025645 14.295517281156616
0 129 9.415837107930797 1.0830136968453565
0 94 -11.106930099626636 1.9666363776451328
0 114 2.0246810659125742 13.832026207074948
0 1 1.3008024784867958 3.879877209282001
0 118 12.44595823947665 14.681430305223437
0 44 -3.5218154156566674 -7.838996765832128
0 85 12.483884796871433 -13.545536016578271
0 115 10.520641231363737 17.560182477975417
0 48 11.681298043231635 1.598701053595331
0 26 2.872382587011931 9.120632736073304
0 13 6.297795870395511 15.75826553249144
0 79 5.413546885775963 -15.72653759520485
0 47 -6.683337897963194 11.962779591199828
0 73 7.915306185201894 -1.64162150613566
0 41 -12.40515817271238 16.0543965796833
0 113 -8.179023365557942 -16.52151766461368
0 123 -7.241750150516739 -17.09494619354523
0 104 9.009882849242558 -17.19318177569455
0 75 -2.46448402779357 -12.240616644337667
0 95 7.7885140632989325 15.735334739416569
0 100 -11.308337025357144 -11.472172886157589
0 43 -7.832817367662663 -10.394558787960568
0 40 -1.9007302057763862 -12.223419536436788
0 51 10.431292705559418 -5.357193746084224
0 93 11.559645530179026 -18.031124520203047
0 90 -9.82912059648948 3.269244387593213
0 8 -5.90217041546982 -16.393527942011303
0 133 -6.918473934440073 6.926130700920213
0 23 -0.537623886390026 10.368410865106005
0 5 -12.324265763859767 -0.4856720612408787
0 35 -1.1600514259487373 16.6605269138003
0 37 -0.7987786211847745 1.533398142907418
0 2 1.881222722869706 -3.8042177066581315
0 57 -5.3004860902633935 1.8441614617689432
0 14 7.514855038486154 -0.19868521045848597
0 11 -0.380980913571923 -1.246360975930032
0 70 9.25920232482693 12.567696360659406
0 88 3.289304601724228 -17.547617959121737
0 27 12.271952713957644 16.415559264982456
0 56 -2.7420168271941066 17.85216507850332
0 99 -6.59070912170756 12.836269876897614
0 92 -0.02654532706013768 -9.096394273798941
0 107 7.877205152502558 -18.415017550031322
0 20 4.741746434900283 -11.715179744270738
0 64 12.449042653528213 -6.171709609296027
0 53 -6.262074436281701 6.541231343628425
0 16 6.964861887628603 16.055105733405465
1 77 -5.835836124429774 11.833354168702787
1 109 -4.072464945430741 -11.215938475878186
1 25 10.808673338634 -11.135768395455429
1 52 -4.875021666531385 -5.975163147050542
1 74 -12.290797136546564 0.9850428879359779
1 83 -3.4818673714332977 7.284185819558149
1 80 -11.726428927332217 7.434964053661714
1 71 2.6533282911307 13.25569177392489
1 72 7.644622832551855 -3.1338372244900725
1 104 9.353478119112577 -17.556420389449958
1 115 10.180700124683439 17.47687555155885
1 54 7.0678830357680535 10.122278099022166
1 30 -0.23752295452585515 9.528734402727595
1 103 -2.7303895364239117 11.50877845036838
1 39 0.6334851941439373 -16.374832236436724
1 112 5.2027463814311465 0.985138922399754
1 3 -9.774564094807356 -17.34188969699998
1 9 -2.799870798289587 -13.7537395683057
1 17 7.157829887773421 2.231258619955987
1 40 -2.130168891202156 -12.48772596774351
1 75 -2.8541762630187444 -11.9273436614534
1 85 12.483884796871433 -13.545536016578271
1 2 1.5326548055205005 -3.772588495557674
1 119 11.846613550828247 -3.903362938848775
1 59 10.321243493548948 -18.382811641906905
1 13 5.8252638194282085 15.921708063090529
1 101 -1.10165491911358 -4.618166551821037
1 11 -0.7089743364263267 -1.1242122364185154
1 57 -5.24083317987818 2.1890404699480057
1 58 -10.565980813044524 -17.125433824783304
1 38 2.5554524597522503 15.840617296595326
1 91 -3.7991330273313353 -6.367014493917297
1 116 -8.653594055734844 -7.179385919316568
1 26 2.574393659326498 8.937050059938311
1 108 -3.906420116135399 -13.811967463705658
1 44 -3.2042082765283593 -7.691939956487129
1 106 -6.159989655212706 -15.70492100936596
1 99 -6.605178170737231 12.486569081044678
1 94 -10.921609046451145 2.4310242621231057
1 19 9.964593252463397 15.964406433465932
1 87 9.39697783186474 -1.558034229879158
1 60 11.030282555704394 -3.2184972935427325
1 137 -4.93301637712609 -5.020359823077366
1 123 -7.582921930491032 -17.016832068387398
1 82 6.605846031189632 18.276917357722397
1 56 -2.393768967497031 17.81718753976192
1 15 1.3470146937785301 11.552143848615824
1 21 -7.663109777292065 15.4210368951265
1 136 11.927501266156998 17.697343209637268
1 31 -4.925650299875947 13.50448579190165
1 53 -5.974272955785857 6.746784793413944
1 118 12.44595823947665 14.681430305223437
1 121 1.0046888027958778 -2.7370648317966944
1 8 -5.569848395865503 -16.50335542166056
1 62 -10.655951063442425 -5.824952829247613
1 135 7.79088650451983 13.946878835450963
1 86 6.5070396301479745 -0.3391886093956701
1 95 8.18437398224637 15.736201413687693
1 35 -1.5070840769284484 16.615047916955668
1 128 -7.931677225161668 8.302411654597227
1 4 1.989023752054819 7.873123060000966
1 64 12.449042653528213 -6.171709609296027
1 134 3.8718182850430063 -17.567060542871893
1 122 -5.381221136227788 -2.1078750875231798
1 41 -12.40515817271238 16.0543965796833
1 43 -7.483099186219055 -10.380516225239504
1 51 10.321648122730545 -5.024811337620295
1 48 11.712660848856114 1.250109065128354
1 93 11.155298172942912 -18.32523880869677
1 120 7.447983612156991 11.776157802559737
1 6 -0.601147986297013 5.677612125826829
1 111 3.4414989528997237 13.853768521039386
1 14 7.451428651285378 -0.6715595149344494
1 67 -8.127965805498148 11.85009509426676
1 126 -0.3901441938077026 -14.50464774898288
1 36 -6.647342589324411 15.23739301517891
1 7 2.794874135155218 -1.2168761193506858
1 24 5.118021773259877 16.565999506156835
1 1 1.6348967200694349 3.7755649964719895
1 70 8.846952891062724 12.284764559051506
1 130 2.6731125322397276 -6.649463066398393
1 63 -12.23430155861005 -15.349084409105323
1 78 -12.473071151911503 3.31960852641385
1 27 12.271952713957644 16.415559264982456
1 100 -11.463680806220953 -11.785810112498686
1 65 -0.12957076717606414 11.039286507768454
1 76 -2.499502292670444 8.732087047352177
1 102 -2.8149678280402055 -15.788780478490745
1 37 -0.7310398174532658 1.1900157693513134
1 81 -2.586172787647746 10.387529354035575
1 45 -11.900620407514612 -14.871076891209194
1 131 -4.123262994080465 0.8581467656422603
1 68 7.8088454265620735 14.867483476933925
1 124 5.152775594970454 -0.6028223816992953
1 127 -10.050336109063787 -4.85606379410712
1 22 -7.443098217250712 -3.948045047760052
1 73 8.295102070428888 -1.7543618143881585
1 55 12.436260367056715 -3.4189295013482566
1 32 -4.886903730102759 -18.458310672052715
1 49 -5.7130694672995 17.693323346480568
1 47 -6.994920492204175 11.803354728126152
1 16 6.997816207726907 15.706660597427277
1 79 5.753557940776507 -15.809558571333877
1 69 0.18349339444546553 -8.038449636529043
1 138 10.287263928738055 -13.163343411914576
1 129 9.654475034283449 1.33904482797223
1 46 -11.077727669414465 18.3957241343245
1 117 2.7947664351594645 10.001468598442719
1 5 -12.324265763859767 -0.4856720612408787
1 0 6.666060392496085 -15.700583151168507
1 33 -8.374858195473216 12.916058385703328
1 132 -5.776523104424263 -10.298519636982615
1 34 -11.18391513926578 10.018772134962466
1 10 4.542314802146453 2.152174856910255
1 18 0.03029428326820413 -2.1615423086625833
1 66 -2.8854535627010494 2.3745574929153164
1 28 -3.3138367570009466 5.616925975984512
1 107 7.877205152502558 -18.415017550031322
1 88 2.948012200790755 -17.625203376985315
1 125 5.6152670478611615 -4.020003765720606
1 89 1.924016053971747 10.655073984312503
1 61 9.698183817877101 -6.250408630038673
1 98 -7.16981131042711 8.755312067421505
1 12 -6.209762943215139 1.0983012297720074
1 29 -12.31212891194565 -1.2878498973785475
1 20 4.91540755103172 -11.411301780699862
1 114 2.0598679199358045 14.330786555643224
1 110 6.508666738666383 -4.174248636473962
1 23 -0.2542961574066403 10.162922670824395
1 105 3.2957272949002663 -10.812506395160145
1 50 8.028468321699389 -10.575353579277975
1 84 10.900679297896223 -4.307301341305263
1 113 -8.678957357851875 -16.5133934200919
1 90 -10.314243962538159 3.148185229684365
1 133 -7.024886504330839 7.414675852333307
1 97 -7.275256641349142 14.547463000821994
1 96 1.107288436635237 -16.181720649682365
1 42 -3.583287505804903 -7.091911586361536
1 92 -0.11669397273259301 -8.749505438266523
2 5 -12.422439996156365 0.004595029346459667
2 85 12.483884796871433 -13.545536016578271
2 51 10.256872441769609 -4.680857690807171
2 20 4.588650055511326 -11.032844994367208
2 13 5.598012189056286 15.655518851263109
2 62 -10.424077894693324 -5.3819688186848715
2 123 -8.066886125451612 -16.891218940107915
2 31 -4.7315058826095955 13.213267754609472
2 130 3.008937228117651 -6.748062121355833
2 0 6.99251392803577 -15.574376617527653
2 60 11.33606914832724 -3.048219403691733
2 97 -7.504697667054807 14.811767400564284
2 98 -7.253798298744011 9.095085794765831
2 15 1.3363419104565257 11.202306612610046
2 21 -7.965893104895536 15.596599580584911
2 131 -3.6645330111430776 1.0570608243567334
2 36 -6.484426482079743 15.547164450272987
2 63 -12.23430155861005 -15.349084409105323
2 124 5.069841707134443 -0.26279007404544336
2 95 8.607695195116746 15.797771847899888
2 58 -10.339082429166664 -16.85894344335535
2 65 0.21691869608698905 10.888553359815074
2 67 -7.780541921978005 11.807708243006225
2 126 -0.7400249923052082 -14.495513919405543
2 12 -5.979759814739058 1.5422590666115157
2 3 -9.656868606407338 -17.671507311836145
2 121 0.7517628424669072 -2.9789913879902383
2 10 4.709752300604256 1.681043575726132
2 78 -12.007575689560277 3.13708736454373
2 19 9.971365599779245 16.420093123580628
2 54 6.807394943886365 9.8885133583365
2 45 -12.023372442695676 -14.52911291198428
2 43 -7.006103441628047 -10.230599382816544
2 92 -0.43921465476356103 -8.885448108765079
2 24 4.838884109397667 16.354854616061083
2 110 6.587131840377623 -4.515339867398248
2 17 7.016850351556913 1.9109076087695416
2 1 1.9664551674331596 3.663453462802362
2 113 -9.172375159019408 -16.594256721353947
2 56 -2.1854457507339684 17.471343355618032
2 132 -6.116722914840824 -10.120827123349855
2 7 2.974328074235487 -1.5173695198582098
2 68 7.615748733094712 14.575569676348938
2 59 10.321243493548948 -18.382811641906905
2 128 -8.030606791799812 8.638139134623497
2 4 1.8827939825832596 7.539633575791914
2 138 10.229807987944735 -12.818091598208182
2 61 9.744600089373307 -5.752567762149756
2 104 9.386844576697397 -18.046270899175926
2 11 -1.0360492217250734 -0.9996248397573294
2 84 11.144171123594608 -4.055881909243882
2 135 7.805059868203708 13.597165930682088
2 38 2.8547003811001135 16.022140522572013
2 105 3.7773003743682643 -10.678017105134101
2 42 -3.8945268763764216 -6.700593232324513
2 75 -3.2033779363541997 -11.569491469424738
2 70 8.42703243012586 12.013348261665788
2 77 -6.08465913057193 11.578491333577405
2 107 7.877205152502558 -18.415017550031322
2 87 9.088916577164843 -1.7241614803612062
2 90 -10.470990955667347 3.4611235305440684
2 32 -4.886903730102759 -18.458310672052715
2 22 -7.143739097600039 -4.129384832368874
2 48 11.720571618782875 0.9001984769502226
2 137 -4.945462968169109 -5.388605547344169
2 28 -3.6304107066083846 5.467657980654143
2 18 -0.02176409488978053 -2.5133717146299084
2 6 -0.8935239179913289 5.485215882189172
2 25 11.064039441019867 -10.896418956867722
2 8 -5.228287689977786 -16.579750998715024
2 118 12.44595823947665 14.681430305223437
2 109 -4.13851811735697 -10.87222787307623
2 129 9.883555355975114 1.6036619215501828
2 88 2.6005855375493985 -17.6675674380392
2 14 7.723104767020022 -1.0577831364422932
2 91 -4.050268589904459 -6.123229897990727
2 39 0.26545192770480946 -16.414669061509983
2 53 -6.028457414149473 7.193735590118137
2 46 -11.077727669414465 18.3957241343245
2 23 0.07546810345285904 10.280206652082656
2 37 -0.662352975774224 0.8468217749688967
2 30 0.04021677644822058 9.944499530941167
2 120 7.2376359416387634 11.322556813244727
2 69 -0.05260798479279313 -7.780077542986044
2 86 6.5991917352612015 -0.6906337703731698
2 116 -8.337014600121487 -7.3286422367157
2 99 -6.865587083248137 12.252716139466242
2 29 -12.31212891194565 -1.2878498973785475
