osmid,tx,ty,x,y,time
165455691,11.912935652207908,-2.4085059818517935,254185.06234320026,3812337.2265303754,12.153967949532454
165368788,13.56931928576807,-1.5360322912787796,254267.35490936885,3812601.325895545,13.655981146697897
165414910,12.400722153726388,-2.239032490972774,254239.68817435543,3812393.7962443153,12.601237099172135
165450024,14.060531751987554,-1.4098832366613987,254331.08862180766,3812635.7205510577,14.131041146697896
165455695,13.035714863632778,-1.820596093242356,254345.49707594232,3812506.916345863,13.162235073902375
165610462,10.055559492029664,-5.600397270111559,253425.61555473125,3811670.032815679,11.509940324815801
165464767,10.218096411690365,-5.174594498722812,253609.28117020216,3811693.9210252105,11.453642324815801
165463718,4.022997610708278,0.14919320621377766,251773.9413292598,3812983.029173566,4.025763081521919
165463722,4.515540292134154,0.819589884636237,251880.36708743864,3813097.916375538,4.589317128820479
165370095,-12.724412665899843,11.304999172761715,248293.1601187616,3815463.048378103,17.020977762404115
165404270,-11.314564058595812,10.911514177514313,248468.1499667101,3815508.335443756,15.718794530184686
165370220,-5.0154666882174475,-4.03337924318304,250248.10818037618,3812263.608308024,6.4360744417664
165370222,-5.2891889677174655,-4.336209873487008,250194.9684157587,3812206.531549168,6.839461674952961
165580797,-6.06977477280554,-3.64499606560987,250132.85582266442,3812370.385779917,7.0801244417664
165609560,-4.360729842066372,-4.046568038312208,250305.35574300165,3812209.7863091207,5.9490064417664
165370224,-4.8805651332544615,-4.069517191534118,250142.29658639093,3812149.7755160946,6.354595674952961
165387612,-6.279319529261366,-3.923346353272689,250080.09247349872,3812313.632584514,7.404221792889601
165370226,-5.119764494398544,-4.391332135526807,250036.1028333908,3812035.509946347,6.7450564417664
165609562,-4.294981531044182,-4.0568168796703095,250199.36943922166,3812096.2906076643,5.9080140104089605
165580799,-5.810155146301476,-3.7569365554865697,250027.1446422488,3812256.8845932772,6.918993792889601
165370228,-5.460342820882457,-4.739703884930104,249983.23929494875,3811978.537790442,7.2305004417664005
165580801,-6.097203400233831,-4.174929862864678,249921.14323806233,3812142.9481617943,7.3895824417664
165580803,-6.447792480186616,-4.5214133963129575,249868.09860196145,3812086.092515838,7.8751004417664
165453222,-4.492922795104416,-4.816269257061828,250098.2136889817,3811871.5442464794,6.5865624417664
165580809,-6.527778436999003,-4.677870750160145,249815.13929898385,3812029.012806373,8.0308384417664
165370236,-1.1698342086496154,-0.044117591188153796,250888.16717205363,3812950.0395706766,1.17066580952
165370238,-1.6295906927998172,-0.6105112007823275,250780.01341909292,3812834.043212663,1.740198193408
165580784,-1.6286105031513636,0.4735910997422666,250772.92642246452,3813057.142085198,1.6960721390112
165453206,-0.45390118918087197,-0.4639616178265075,251000.64619064145,3812844.477949246,0.6490659999999999
165370240,-2.0218069333159763,-1.1008357405332752,250673.36938817348,3812719.561606626,2.3020735442726403
165446354,-2.2638216172992083,-0.08777181590724584,250664.86413743722,3812941.1445741104,2.2655225019008
165446350,-0.8310223364284807,-0.8862886948834724,250894.97854939257,3812726.837431286,1.214950934944
165370241,-2.403561502935745,-1.5564497531477994,250567.10237817935,3812605.514959892,2.8635020049702398
165453208,-1.2192686105382777,-1.2950107560065545,250787.06913093652,3812613.1766064414,1.77867051553024
165580786,-2.75080416266362,-0.6540451945981366,250558.2226341588,3812826.775189431,2.82748981570304
165370242,-2.790096251702911,-1.9941178601597358,250459.21349771757,3812491.8014397514,3.4294523081644797
165408513,-3.176543264747054,-1.1813530582449205,250451.96113055098,3812712.9516905253,3.3891034450182396
165408509,-1.60383284741979,-1.7049569244929732,250680.58730354402,3812499.6784073887,2.34076011518464
165370252,-3.4254970302684904,-2.2819502450049134,250333.61400156986,3812439.8308995618,4.11598430816448
165536332,-3.5845404178822693,-1.6735106922172303,250343.38124905658,3812599.5577317053,3.9559534937100795
165370260,-10.57379791182378,-7.752931286855147,248877.04746040018,3811319.6387231946,13.111565345861123
165370276,-9.536320186801747,-7.650252982286792,249147.2065442102,3811382.1382921734,12.225701345861124
4891958235,-9.16876317040137,-7.482103095757617,249177.97220766704,3811380.0883156727,11.834191345861123
165450768,-10.301542514456608,-7.559371093495134,249094.68092456824,3811478.024716651,12.777553345861124
8628975040,-9.802303880525669,-7.414617915242129,249347.30569928043,3811623.5060014175,12.290716829998082
165468750,-7.371029574774102,-7.510268687061207,249598.5686054484,3811416.280258315,10.52312751723776
165370334,-7.137207632724491,-6.6517487983634,249620.22126636337,3811568.0055545988,9.756305390318081
165441356,-8.276328986081941,-6.498979652555145,249431.31195154856,3811638.584688916,10.52303939031808
165370340,-6.7838575269838755,-6.376430714727013,249682.5657283454,3811614.730058543,9.310187517237761
165455162,-6.8733957381433735,-6.969871035555852,249736.76351751277,3811563.761974586,9.788905517237762
165370342,-6.479287959218497,-6.052207451281914,249734.03915765384,3811671.183116873,8.866249911424001
165455172,-8.369191299872025,-5.79592449362747,249483.02130662868,3811830.2422138145,10.180181911424
165439185,-5.099226622912271,-6.413713902428949,249937.58765156884,3811481.102155153,8.19376825239936
165370345,-6.171268931157703,-5.731924142281054,249786.13463315574,3811726.8426145324,8.422559859896321
165370347,-5.856447706246206,-5.399206467384988,249844.0251200336,3811789.3403411866,7.96551380724736
165443150,-5.388463234193626,-5.820603662689764,249885.84534225747,3811633.8001686297,7.931895298374401
165440287,-6.876783883559783,-5.114602013383566,249709.12984250515,3811914.9675957887,8.57025730865152
165370349,-5.546165821858579,-5.0780457374290835,249897.34719206323,3811846.188521949,7.51974094201216
4891958234,-5.046592857333912,-5.455060516714132,249944.1863399385,3811695.953361864,7.431405298374401
165464384,-6.63507948563454,-4.849651156486311,249762.2683094911,3811971.8199630147,8.21847894201216
8859346572,7.755978914276383,10.817547976020435,252603.1088714748,3815037.93549787,13.310693187516707
165444062,8.417792960098804,10.634684876494513,252736.37637709573,3815010.424142291,13.563029187516706
165370671,7.850399691864642,11.39522491479098,252612.1582779905,3815135.771270351,13.837627187516707
165486127,11.564394857454065,1.8923402997101835,253131.8026899174,3813288.9682566985,11.71819867680256
165371265,-11.209147920083572,6.408282165214906,248422.5148286343,3814496.174616992,12.911664393226975
165453733,-10.254496133414593,5.745953921903869,248562.94673006985,3814386.914873565,11.754602393226973
165371269,-11.01216957274274,5.911597590024817,248235.07455466694,3814502.9893794106,12.498594511593224
165441278,-11.479191028573043,6.972642412676187,248425.2521202916,3814590.572771122,13.430918393226975
165441274,-11.069202225957659,5.889881794408538,248420.85314084095,3814390.5350555535,12.538658041084425
165403614,-10.743926750507027,5.365125689519984,248233.04005092094,3814396.2274261443,12.009018930978824
165404475,-11.281662867458445,6.280197874396438,248237.6575474438,3814558.659259437,12.911886089822984
1347408983,10.947994577459296,-3.8101278928692244,254259.76747325706,3811863.0638564643,11.59205157977216
165372827,-9.020039594925917,3.1318844339532603,246595.18702628853,3814526.852608232,9.54828855877691
338519033,-8.491766789342867,2.4535640589080168,247100.21272859682,3814117.6845783647,8.839122116802756
165373194,12.067232155686591,-2.1263125165638295,256688.65859538692,3811975.88240995,12.25313416303488
8465398260,12.789283567881483,-2.0887587842224953,256540.95116920874,3812071.8560629017,12.958730163034879
165373634,10.336515538318562,-2.8681624662303653,253071.83293561052,3812414.727065019,10.72706434242816
165373635,11.053764762812019,-2.2942293569508543,253178.1843073599,3812529.6856366876,11.28934027186176
165373636,11.671308647011685,-1.687324955242215,253285.53542355684,3812644.2856983356,11.792646481532161
165451657,10.617763339933196,-1.9778357092590935,253120.48775156314,3812584.3888086025,10.80040427186176
165403463,11.486669767257704,-2.611272802572484,253237.2721522646,3812475.390026749,11.77974227186176
165628136,11.278697094877007,-1.3855671646569392,253227.09488703057,3812698.674927694,11.36348557995136
165403465,12.058835534505809,-1.9918993607650732,253344.3413925424,3812589.77620348,12.222241100210562
165561978,13.639916430722907,-1.7413405132920956,255139.36028401623,3812444.3582023066,13.750621332155763
165375053,13.74664423646614,-1.4189696669884573,255087.01167761002,3812548.1942542326,13.819685332155762
165554742,14.203423007931665,-1.446118535333525,255024.4092066698,3812560.1654473804,14.276851332155763
165554745,14.79166014873506,-1.342489794311491,255438.76348231593,3812565.8078581337,14.852457332155762
165375054,-9.16295502677209,1.6367379099092654,247631.5848980313,3813580.211770377,9.30798881651574
165375077,-9.556639980871457,2.5859281017134537,247731.64174783792,3813873.2276511756,9.90032281651574
165404028,-8.420992848426948,1.7897063007956646,247518.21833005815,3813722.3102323175,8.60907481651574
165584193,-10.014727405272826,1.3800428993294394,247832.31689189508,3813410.4579303623,10.109366122854201
547906370,-9.994892670208106,4.406593872192577,247834.41228985458,3814403.6067536306,10.923184015818139
165531008,-9.01178705086147,2.401974946963073,247612.28351344317,3813891.3409015043,9.32640281651574
547905246,-10.355247992418024,4.772629043980907,247972.62677592336,3814405.477973156,11.402155453067968
165375313,-2.0234591620180526,0.9195380158026559,250657.3364440147,3813165.188111081,2.2225969366624
165375315,-2.7554944447042775,0.43893490101513627,250550.17116304333,3813048.0133433337,2.7902353811328
165586938,-2.3428969838201246,1.2836387571096022,250543.1863774253,3813270.233220927,2.67149672197952
165375317,-3.350117533640125,-0.12335679345718954,250443.53516880542,3812933.8671061965,3.3523878635526403
165446357,-3.108952358328316,0.9032852607215898,250434.23614039904,3813155.4610266564,3.23751587310272
165375319,-3.8135172416394227,-0.43126976090658276,250390.6787906678,3812876.8929998367,3.8378258635526405
165635909,-3.782345893140315,0.38676720901496087,250329.63082690924,3813038.5085207447,3.80206908529088
165375321,-3.851495670630062,-0.6921249417367982,250337.43624018974,3812819.263438755,3.9131899820806395
165620813,-4.246270649779403,0.09476547128185517,250283.24756096458,3812976.9874999747,4.24732797482432
165375323,-4.3024376035525425,-1.2386948366859318,250230.97004824594,3812704.781648452,4.47720160713088
165408517,-4.422356035691482,-0.19173824591962713,250229.7890288829,3812920.230216908,4.42651064173184
165375327,-4.749918299568133,-1.6631656696626413,250153.6344685056,3812622.855430095,5.03267760713088
165375333,-7.733189207594992,-4.831874134007231,249601.97294337256,3812014.8733567283,9.11861957575552
165375352,-7.955101503749291,-4.908709023487904,249594.4358835434,3812021.9588138093,9.34767694201216
165402569,-10.125196210878292,-3.4397486303918536,249158.7275440948,3812294.856368373,10.693524627037933
165375341,-6.867684223214536,-2.813936158670884,250068.26034672788,3812530.7549719145,7.421814016456172
165375342,-6.357400268145052,-2.7966723910892815,250018.25257087324,3812477.258492293,6.945352016456172
165375344,-6.726617152186941,-3.1571360921013976,249965.48304171144,3812420.2840698543,7.430672016456172
165375346,-6.70414392605398,-3.3233458882019287,249912.44902681446,3812363.761048514,7.482658195713281
165375348,-7.058936629230757,-3.8328419930812134,249806.62507107347,3812249.5990900015,8.0323884417664
165615102,-6.745980096059762,-2.5598341975353076,249805.57294901073,3812462.6803548564,7.2153308015160125
165375349,-7.494148516373692,-4.36670484436844,249700.44279951463,3812135.891816035,8.673544441766401
165587552,-7.1437214961046696,-3.0835110214693153,249697.29045373856,3812347.764202507,7.780796683722732
165375350,-7.5975184398110445,-4.562641954258885,249647.39071051,3812078.8154854206,8.86227894201216
165588440,-7.826861357573189,-3.72816614258601,249593.38799841542,3812235.0403106725,8.669427979826413
165482985,-8.171869000788485,-4.068226047864118,249533.47452518137,3812172.5542108337,9.128521574853613
165377684,-10.548456090606814,-13.346870110786378,248945.11986277447,3810216.5204615355,17.012021268787045
165377699,-12.443834791612721,-13.184837675645097,248552.84968501906,3810246.7509033997,18.129781268787045
165438267,-12.312042929054002,-13.473773730506181,248549.13885673226,3810153.6008333904,18.251821268787044
165377701,-13.13736575157405,-13.296492747482358,248436.55107377056,3810250.446258727,18.691899268787047
165438279,-12.845499006347612,-13.557280318579485,248605.42510040643,3810312.827131726,18.676367268787047
165377706,9.725619771138213,2.5569019062502254,252871.9199111479,3813421.129033984,10.056113925912959
165377770,10.23774653142447,3.2656548462302877,252899.238500769,3813528.5257352474,10.745973925912958
165444559,10.2295573648011,2.493206728719879,252940.43264893306,3813404.0791696594,10.529003925912958
165468054,9.034717210124061,2.6562555630288402,252717.32976888804,3813430.4093756746,9.41710192591296
165377793,10.76285761764921,3.6328987164162148,253008.1566316694,3813598.4551339066,11.359447925912958
165581818,10.62800606352678,3.530595173950581,252837.67933417248,3813531.692802341,11.199089925912958
165581808,10.938155326668234,3.203057953102063,253059.72769911596,3813528.793841359,11.397491925912957
165387503,11.223421255505292,3.680831311777844,253069.3532520729,3813600.36076194,11.811591925912959
165377844,10.16256717532529,4.58696374078588,252837.97621454086,3813737.439316582,11.14979856106304
165629517,11.165735829576542,4.199817626727338,253045.02266755103,3813685.49503406,11.92946456106304
165559480,9.635665702655952,4.452375666897545,252751.81715260682,3813716.1171890115,10.61459856106304
165377868,2.213384586334894,10.644509126088957,251445.19670679112,3814559.997872852,10.872196
165377916,2.761669989713898,9.880325620782832,251528.66965743463,3814448.5336079556,10.259028
165387817,3.8372490732670936,10.18535302595481,251661.04811780158,3814415.3585025854,10.884204
165378076,-6.352396070851899,5.2117259731676535,249406.0118472431,3814358.2905682693,8.216752610390857
165551078,-6.251737521782785,5.146767864882414,249413.39081040007,3814357.026054249,8.09774298778697
